"bedrooms" "bathrooms" "floors" "waterfront" "view" "condition" "grade" "zipcode" "lat" "long" "sqm_living" "sqm_lot" "sqm_above" "sqm_basement" "sqm_living15" "sqm_lot15" "yr_old" "renovate_index" "has_ren" "has_bas" "geo_dist" "price"
"21020" 2 1.5 2 0 0 3 8 98144 47.588 -122.305 124 112 104 20 124 113 7 7 0 1 4.92217366821947 345000
"21021" 2 1.5 2 0 0 3 8 98122 47.602 -122.306 142 94 111 31 142 132 10 10 0 1 3.61483353621355 450000
"21022" 3 2.5 3 0 0 3 8 98133 47.7049 -122.34 140 103 140 0 140 226 1 1 0 0 8.75535738778128 420000
"21023" 3 2.5 2 0 0 3 8 98029 47.543 -122.01 218 353 218 0 188 328 2 2 0 0 26.2987861906415 740000
"21024" 2 1.5 3 0 0 3 7 98125 47.7124 -122.301 94 77 94 0 105 100 8 8 0 0 9.98580191953981 286000
"21025" 5 3.5 2 0 0 3 9 98011 47.7339 -122.209 418 936 333 85 418 936 2 2 0 1 15.398892127079 870000
"21026" 3 2.5 3 0 0 3 9 98119 47.6276 -122.359 147 92 147 0 150 120 6 6 0 0 1.56312328947751 727000
"21027" 4 3 2 0 0 3 9 98038 47.3479 -122.028 255 740 255 0 255 557 3 3 0 0 38.7412409568452 395000
"21028" 4 2.25 2 0 0 3 7 98029 47.5493 -121.999 176 336 176 0 151 305 10 10 0 0 26.8399809922384 535000
"21029" 3 2.25 2 0 0 3 7 98106 47.5199 -122.357 123 89 97 26 121 119 8 8 0 1 11.9001053684736 255000
"21030" 4 2.5 2 0 0 3 8 98002 47.3363 -122.217 200 346 200 0 200 346 9 9 0 0 33.4952389676393 260000
"21031" 4 2.5 2 0 0 3 9 98052 47.6761 -122.152 310 779 310 0 145 876 1 1 0 0 15.0153156092884 810000
"21032" 3 2.5 2 0 0 3 7 98053 47.6871 -122.014 172 316 172 0 172 316 5 5 0 0 25.2129317619904 359782
"21033" 2 2.5 2 0 0 3 9 98118 47.5622 -122.292 181 201 139 42 167 228 3 3 0 1 7.91359026943314 5e+05
"21034" 5 3.25 2 0 0 3 9 98053 47.6901 -122.018 394 891 394 0 379 783 1 1 0 0 25.0165657488844 1049990
"21035" 4 3.5 2 0 0 3 11 98118 47.5685 -122.286 251 266 178 72 133 358 9 9 0 1 7.51472868506956 810000
"21036" 5 4 2 0 0 3 8 98065 47.5189 -121.876 282 557 212 71 285 516 4 4 0 1 36.6712395544237 605000
"21037" 4 2.5 2 0 0 3 8 98033 47.6684 -122.175 229 737 229 0 172 836 10 10 0 0 13.0998009050386 730000
"21038" 4 2.5 2 0 0 3 7 98042 47.359 -122.082 196 355 196 0 181 355 2 2 0 0 35.4009669944461 327000
"21039" 2 1 2 0 0 3 7 98144 47.5924 -122.295 72 105 72 0 105 118 6 6 0 0 4.96111985856066 370000
"21040" 5 3.5 2 0 0 3 7 98065 47.5298 -121.879 245 641 245 0 245 489 14 14 0 0 36.076730562525 459000
"21041" 5 4 2 0 1 3 11 98039 47.6102 -122.225 482 1356 482 0 357 1788 2 2 0 0 8.67217795943307 2900000
"21042" 4 2.5 2 0 0 3 8 98042 47.372 -122.13 225 781 225 0 227 448 2 2 0 0 32.303429874215 365000
"21043" 4 2.5 2 0 0 3 7 98001 47.2679 -122.255 185 557 185 0 175 891 4 4 0 0 40.3266748965097 255000
"21044" 1 1 1 0 0 3 6 98116 47.5811 -122.389 67 294 67 0 106 581 95 95 0 0 6.29230481870143 375000
"21045" 2 1.5 2 0 0 3 8 98116 47.5638 -122.388 105 85 93 12 139 137 9 9 0 1 7.87492699579804 375000
"21046" 4 2.5 2 0 0 3 9 98038 47.3552 -122.023 261 418 261 0 277 469 1 1 0 0 38.3261005885116 518380
"21047" 3 3.25 2 0 0 3 8 98106 47.5592 -122.362 139 134 107 33 139 142 8 8 0 1 7.65673966756399 346000
"21048" 4 2 3 0 0 3 7 98027 47.5393 -122.026 129 69 129 0 129 88 7 7 0 0 25.3337204613658 302059
"21049" 4 2.5 2 0 0 3 9 98065 47.5185 -121.885 232 459 232 0 256 557 2 2 0 0 36.0483302894505 575000
"21050" 4 3.5 2 0 2 3 9 98001 47.2931 -122.264 363 899 363 0 248 604 1 1 0 0 37.4540011539931 549950
"21051" 5 6 2 0 4 3 12 98006 47.5451 -122.114 661 3791 509 152 320 3424 8 8 0 1 19.082173871147 9e+05
"21052" 3 2.5 2 0 0 3 8 98122 47.6033 -122.309 137 117 86 50 140 167 9 9 0 1 3.35769663115988 397500
"21053" 5 3.5 2 0 0 3 10 98052 47.6467 -122.118 300 702 300 0 300 797 8 8 0 0 16.659761420615 1075000
"21054" 3 2.5 2 0 0 3 9 98075 47.5618 -122.027 251 535 251 0 304 1366 1 1 0 0 24.4127289882116 775900
"21055" 4 2.5 2 0 0 3 8 98001 47.2949 -122.27 378 1610 378 0 165 894 7 7 0 0 37.1911749624 510000
"21056" 4 2.5 2 0 0 3 9 98092 47.3269 -122.165 312 468 312 0 215 381 1 1 0 0 35.7339733226049 471275
"21057" 4 2.25 2 0 0 3 7 98038 47.3669 -122.02 150 331 150 0 164 343 5 5 0 0 37.4537857481349 288000
"21058" 4 3.5 2 0 0 3 9 98052 47.7049 -122.126 356 664 356 0 338 563 1 1 0 0 18.1457732975765 989990
"21059" 3 3.25 2 0 0 3 7 98108 47.5537 -122.313 137 115 110 27 137 115 7 7 0 1 8.27778944795893 3e+05
"21060" 5 3 1 0 2 3 9 98178 47.509 -122.24 296 658 176 121 211 708 2 2 0 1 14.9693857024342 664950
"21061" 4 3.25 2 0 0 3 9 98065 47.5178 -121.887 302 509 302 0 302 509 1 1 0 0 35.9330854678568 699188
"21062" 3 2.25 2 0 0 3 7 98028 47.7607 -122.233 138 422 138 0 163 434 6 6 0 0 16.9064230922119 390000
"21063" 5 2.75 2 0 0 3 8 98075 47.5977 -122.008 269 479 269 0 269 574 7 7 0 0 24.9577362640316 670000
"21064" 4 2.5 2 0 0 3 9 98108 47.5423 -122.302 236 465 236 0 219 635 10 10 0 0 9.7141477029287 487000
"21065" 5 2.75 2 0 0 3 9 98011 47.7757 -122.173 312 1122 312 0 312 903 1 1 0 0 20.7215518484347 769995
"21066" 2 1.25 2 0 0 3 7 98144 47.5842 -122.314 80 119 80 0 119 118 8 8 0 0 5.00847709066393 321950
"21067" 4 2.5 2 0 0 3 9 98072 47.773 -122.16 281 564 281 0 301 535 9 9 0 0 21.0833063692317 613500
"21068" 3 2.5 3 0 0 3 7 98133 47.7034 -122.344 124 111 124 0 124 112 13 13 0 0 8.59837276296184 3e+05
"21069" 4 2.5 2 0 0 3 9 98092 47.2603 -122.194 240 423 240 0 246 423 1 1 0 0 42.1043529240736 400950
"21070" 4 2.5 2 0 0 3 8 98038 47.371 -122.017 245 439 245 0 220 439 1 1 0 0 37.2490260868867 389517
"21071" 3 1.75 2 0 0 3 7 98106 47.5261 -122.361 117 105 75 42 117 109 4 4 0 1 11.2573792929814 255000
"21072" 3 2.5 3 0 0 3 9 98102 47.6271 -122.324 185 176 185 0 185 334 3 3 0 0 1.07290201307755 1080000
"21073" 5 3.25 2 0 2 3 9 98065 47.5193 -121.877 310 455 232 78 299 483 1 1 0 1 36.5857131482586 637850
"21074" 4 2.5 2 0 0 3 9 98056 47.5135 -122.169 264 584 264 0 259 666 2 2 0 0 17.8377579477721 636230
"21075" 3 2.5 3 0 0 3 8 98103 47.6993 -122.346 142 105 142 0 142 134 6 6 0 0 8.1523710179423 375000
"21076" 3 2.5 3 0 0 3 8 98107 47.6539 -122.351 165 138 149 17 165 121 9 9 0 1 3.22801438116045 586500
"21077" 4 2.5 2 0 0 3 8 98065 47.5451 -121.882 217 648 179 38 274 642 10 10 0 1 35.3859897870821 544000
"21078" 4 2.5 2 0 0 3 7 98065 47.5353 -121.879 222 466 222 0 234 495 13 13 0 0 35.8980912915126 425000
"21079" 4 2.5 2 0 0 3 8 98038 47.3595 -122.042 194 351 194 0 201 371 3 3 0 0 37.076614557127 374950
"21080" 3 1 1 0 0 4 7 98059 47.5022 -122.144 106 780 106 0 130 836 55 55 0 0 20.0609395017135 294570
"21081" 3 2.5 2 0 0 3 7 98059 47.4873 -122.166 182 137 155 27 184 136 3 3 0 1 20.1375359201764 3e+05
"21082" 5 3.5 2 0 0 3 8 98023 47.2962 -122.35 254 560 254 0 254 483 1 1 0 0 36.7016214870816 395950
"21083" 4 2.5 2 0 1 3 8 98074 47.6122 -122.059 343 1030 343 0 296 1047 2 2 0 0 20.9877619600848 8e+05
"21084" 3 2.5 2 0 0 3 8 98045 47.4832 -121.772 217 480 217 0 259 528 2 2 0 0 45.3698944094739 439990
"21085" 4 3.5 2 0 0 3 8 98052 47.7002 -122.103 233 350 185 48 238 355 2 2 0 1 19.445762114258 680000
"21086" 6 3 2 0 0 3 8 98117 47.6892 -122.389 260 391 260 0 134 368 17 17 0 0 7.97296661315451 677790
"21087" 3 2.5 2 0 0 3 8 98065 47.5336 -121.841 153 444 153 0 167 309 2 2 0 0 38.6918632695954 424950
"21088" 2 2.25 2 0 0 3 7 98002 47.346 -122.218 99 268 99 0 138 268 2 2 0 0 32.4374028447 223990
"21089" 4 2.5 2 0 0 3 10 98023 47.3009 -122.385 316 1334 264 52 316 788 1 1 0 1 36.3387139139687 498000
"21090" 4 2.5 2 0 0 3 8 98030 47.3751 -122.188 236 569 236 0 225 835 1 1 0 0 30.1130099406519 359950
"21091" 3 2.5 2 0 0 3 9 98024 47.572 -121.926 293 14083 293 0 224 19384 8 8 0 0 31.4920068051615 720000
"21092" 4 2.5 2 0 0 3 8 98059 47.4987 -122.147 280 836 280 0 302 514 7 7 0 0 20.1699173193756 530000
"21093" 3 2.5 2 0 0 3 7 98038 47.3588 -122.044 154 455 154 0 168 415 4 4 0 0 37.049121817987 295000
"21094" 3 2.5 2 0 0 3 7 98042 47.3358 -122.051 164 465 164 0 207 483 6 6 0 0 38.8390628329555 255500
"21095" 3 3 2 0 0 3 9 98027 47.5445 -122.014 182 109 149 33 193 132 8 8 0 1 25.9590138907655 556000
"21096" 4 2.5 2 0 0 3 7 98001 47.2676 -122.256 175 557 175 0 185 590 3 3 0 0 40.3480365227391 277950
"21097" 4 2.5 2 0 0 3 9 98038 47.3473 -122.03 282 557 282 0 245 557 8 8 0 0 38.7045070364241 431000
"21098" 4 2.75 2 0 0 3 9 98053 47.6962 -122.023 318 631 318 0 321 570 5 5 0 0 24.8604760925747 780000
"21099" 3 3.25 2 0 0 3 8 98112 47.6201 -122.309 160 87 96 64 160 142 11 11 0 1 2.29372036143171 649000
"21100" 3 2.5 2 0 0 3 7 98011 47.744 -122.181 162 283 162 0 178 267 3 3 0 0 17.6132700713835 447000
"21101" 4 2.5 2 0 0 3 8 98052 47.7048 -122.113 228 395 228 0 276 435 2 2 0 0 18.9991891162888 712198
"21102" 3 1.5 2 0 0 3 8 98052 47.6781 -122.117 111 73 85 25 262 523 1 1 0 1 17.5497249891294 277140
"21103" 4 2.5 2 0 0 3 10 98023 47.3011 -122.385 349 669 310 39 325 871 7 7 0 1 36.3165785945808 363000
"21104" 5 3.5 2 0 0 3 9 98045 47.4765 -121.734 320 561 320 0 304 561 1 1 0 0 48.3054536586551 598992
"21105" 3 2.5 3 0 0 3 8 98119 47.6515 -122.375 201 116 170 31 174 262 5 5 0 1 3.93883763351041 585000
"21106" 4 2.75 2 0 0 3 10 98033 47.6506 -122.195 355 822 355 0 216 1115 1 1 0 0 11.0712946567706 1274950
"21107" 2 2 2 0 0 3 7 98144 47.5788 -122.315 104 97 78 26 105 502 8 8 0 1 5.54825741973598 380950
"21108" 4 2.5 2 0 0 3 8 98003 47.3413 -122.18 209 364 209 0 200 364 1 1 0 0 33.8347169844956 333490
"21109" 3 3.25 2 0 0 3 8 98027 47.5397 -122.027 143 138 143 0 151 103 4 4 0 0 25.2473447228825 520000
"21110" 2 2.25 2 0 0 3 7 98027 47.5321 -122.073 115 65 107 8 115 70 6 6 0 1 22.4781734426217 315000
"21111" 2 1.5 2 0 0 3 8 98117 47.6754 -122.375 108 104 95 13 112 104 8 8 0 1 6.12731409184981 487000
"21112" 5 3.5 2.5 0 0 3 8 98056 47.5049 -122.17 256 359 256 0 241 426 2 2 0 0 18.4712678554151 424950
"21113" 3 2.25 3 0 0 3 9 98199 47.6514 -122.386 147 138 147 0 149 142 2 2 0 0 4.54639475276109 542300
"21114" 3 3.25 2 0 0 3 8 98106 47.5556 -122.363 137 111 110 28 124 102 2 2 0 1 8.06354448931066 320000
"21115" 4 3.25 2 0 0 3 10 98029 47.581 -122.022 347 1065 347 0 233 2557 1 1 0 0 24.2366141167143 1139990
"21116" 4 2.5 2 0 0 3 8 98065 47.515 -121.872 181 465 181 0 252 465 3 3 0 0 37.098591341721 425000
"21117" 3 3 3 0 0 3 8 98117 47.6998 -122.367 142 146 142 0 136 114 3 3 0 0 8.46564911402102 474950
"21118" 3 2.5 2 0 0 3 8 98038 47.3693 -122.017 169 390 169 0 220 390 1 1 0 0 37.3934684333731 307635
"21119" 3 2.5 2 0 0 3 10 98075 47.5821 -122.047 256 575 256 0 256 613 1 1 0 0 22.3790032994748 834538
"21120" 5 2.75 2 0 0 3 9 98074 47.6067 -122.053 280 501 280 0 312 502 1 1 0 0 21.490357724121 769995
"21121" 5 3.25 2 0 2 3 9 98065 47.538 -121.858 359 872 359 0 359 834 9 9 0 0 37.3313048157105 820875
"21122" 4 2.5 2 0 0 3 8 98065 47.5185 -121.884 231 607 231 0 234 543 2 2 0 0 36.1190989134644 595500
"21123" 4 2.5 2 0 0 3 10 98030 47.3838 -122.195 301 893 301 0 301 897 10 10 0 0 29.0189809385553 450000
"21124" 4 2.5 2 0 0 3 8 98065 47.5405 -121.882 263 1351 263 0 211 645 12 12 0 0 35.5211844397318 695000
"21125" 3 2 1 0 0 3 7 98042 47.3754 -122.163 135 665 135 0 214 569 5 5 0 0 30.8358906409261 3e+05
"21126" 5 3.25 2 0 0 3 8 98106 47.5543 -122.359 270 467 190 81 270 467 2 2 0 1 8.14167067246777 515000
"21127" 3 2.5 3 0 0 3 8 98105 47.662 -122.324 119 171 119 0 135 175 6 6 0 0 4.12466111999601 545000
"21128" 3 2.25 2 0 0 3 7 98144 47.5999 -122.3 103 91 89 14 109 130 7 7 0 1 4.09313953884874 365000
"21129" 4 2.75 2 0 0 3 9 98033 47.7029 -122.171 264 818 264 0 171 715 7 7 0 0 15.1546789169708 718500
"21130" 3 1.75 2 0 0 3 8 98106 47.5171 -122.347 131 191 131 0 131 185 1 1 0 0 12.1457818419051 279800
"21131" 4 2.5 2 0 0 3 9 98030 47.3524 -122.198 302 1241 302 0 243 1342 1 1 0 0 32.2141986539184 486940
"21132" 4 2.75 2 0 0 3 8 98059 47.4815 -122.152 281 615 281 0 281 894 4 4 0 0 21.3105161080304 525000
"21133" 4 2.5 2 0 0 3 9 98092 47.3281 -122.164 184 558 184 0 232 441 3 3 0 0 35.6372403945341 345000
"21134" 3 3.25 2 0 0 3 8 98027 47.5362 -122.072 227 261 159 68 227 263 10 10 0 1 22.3360203929613 613000
"21135" 3 2.5 2 0 0 3 9 98030 47.3572 -122.202 215 530 215 0 216 530 4 4 0 0 31.6115502099396 370000
"21136" 3 2.25 2 0 0 3 7 98029 47.5482 -121.998 117 237 117 0 151 264 10 10 0 0 26.9504362574552 449500
"21137" 3 2.5 2 0 0 3 8 98072 47.7713 -122.167 186 356 186 0 205 379 4 4 0 0 20.6075934440688 515000
"21138" 2 1.75 2 0 0 3 7 98027 47.5323 -122.071 107 65 107 0 107 70 2 2 0 0 22.6007528084736 346100
"21139" 4 2.5 2 0 0 3 9 98038 47.3473 -122.031 262 619 262 0 175 669 8 8 0 0 38.6595870515717 398500
"21140" 2 1.75 2 0 0 3 7 98014 47.6489 -121.911 108 232 108 0 90 697 7 7 0 0 32.1113701900121 310000
"21141" 3 2.25 2 0 0 3 7 98002 47.3457 -122.217 138 262 138 0 138 268 3 3 0 0 32.4904406173238 250000
"21142" 5 3.5 2 0 3 3 9 98115 47.6789 -122.273 408 578 295 113 255 599 2 2 0 1 7.63319688054512 1880000
"21143" 2 1.75 3 0 0 3 9 98004 47.6215 -122.201 146 112 146 0 146 112 8 8 0 0 10.2992769932349 695000
"21144" 4 3 2 0 2 3 9 98126 47.5416 -122.38 317 608 249 68 214 589 8 8 0 1 9.91140118237363 1085000
"21145" 5 3.25 2 0 0 3 9 98074 47.607 -122.053 323 605 323 0 312 501 1 1 0 0 21.4869617622217 864327
"21146" 4 3.25 2 0 0 3 9 98011 47.776 -122.173 319 917 319 0 312 903 1 1 0 0 20.7483070030888 749995
"21147" 5 2.75 2 0 0 3 9 98059 47.4893 -122.147 268 777 268 0 280 771 9 9 0 0 20.9185383607885 525000
"21148" 3 2.5 2 0 0 3 10 98028 47.7341 -122.234 278 874 278 0 180 892 9 9 0 0 14.3157897950578 659950
"21149" 5 5 2 0 0 3 10 98004 47.5974 -122.202 417 955 365 52 231 955 2 2 0 1 10.7028707551913 1800000
"21150" 5 4 2 0 0 3 9 98053 47.6917 -122.02 381 754 381 0 381 708 4 4 0 0 24.9240667815414 950000
"21151" 4 2.75 2 0 0 3 11 98033 47.6651 -122.191 360 933 360 0 331 933 10 10 0 0 11.8499837727378 1399950
"21152" 2 1.5 2 0 0 3 7 98106 47.554 -122.362 74 197 74 0 95 446 7 7 0 0 8.2202130739557 265050
"21153" 3 2.25 3 0 0 3 8 98027 47.5396 -122.026 151 98 143 7 129 88 6 6 0 1 25.3209579724646 450000
"21154" 4 2.5 3 0 0 3 8 98034 47.6705 -122.146 270 405 270 0 264 388 5 5 0 0 15.2216171676636 915000
"21155" 4 3.25 2 0 0 3 10 98033 47.6975 -122.195 328 798 328 0 229 838 8 8 0 0 13.3416644273095 963000
"21156" 4 2.5 2 0 0 3 7 98092 47.2873 -122.177 251 541 251 0 238 543 2 2 0 0 39.5828893979011 270000
"21157" 2 2.5 2 0 0 3 7 98126 47.5441 -122.369 128 83 106 22 147 130 3 3 0 1 9.41267565502026 294000
"21158" 3 2.5 2 0 0 3 9 98117 47.6922 -122.371 190 389 190 0 107 465 4 4 0 0 7.74106310857501 7e+05
"21159" 3 4 2 0 0 3 10 98075 47.5965 -122.013 313 767 313 0 345 767 1 1 0 0 24.6038150334769 1065000
"21160" 3 2.5 2 0 0 3 7 98126 47.573 -122.372 190 232 137 53 131 232 7 7 0 1 6.4310382521665 494900
"21161" 3 2.5 2 0 0 3 8 98072 47.771 -122.169 150 334 150 0 205 334 5 5 0 0 20.4886374704875 415000
"21162" 3 2.5 2 0 0 3 8 98045 47.4761 -121.734 249 515 249 0 278 561 2 2 0 0 48.3209576880374 459990
"21163" 4 3.5 2 0 0 3 10 98075 47.5929 -121.974 331 610 331 0 345 610 1 1 0 0 27.5555609934589 882990
"21164" 4 3.5 2 0 0 3 10 98019 47.7426 -121.976 360 766 284 76 295 1017 8 8 0 1 30.049221601746 620000
"21165" 3 2 1 0 0 3 9 98001 47.3457 -122.27 169 661 169 0 224 582 5 5 0 0 31.6056949803095 375900
"21166" 3 2.5 2 0 0 3 10 98027 47.5311 -122.074 206 267 187 20 213 298 3 3 0 1 22.4640874893409 654000
"21167" 4 3.25 2 0 0 3 10 98040 47.5707 -122.217 385 1023 385 0 200 898 2 2 0 0 10.9863052418157 1839900
"21168" 3 2.5 2 0 0 3 7 98001 47.2706 -122.254 123 558 123 0 134 631 6 6 0 0 40.0419184301636 215000
"21169" 3 2.5 3 0 0 3 8 98103 47.6538 -122.352 177 121 164 13 165 116 9 9 0 1 3.24042915399578 630500
"21170" 4 3.5 2 0 0 3 10 98075 47.5942 -121.977 321 716 321 0 314 693 5 5 0 0 27.3131950655815 855000
"21171" 4 2.5 2 0 0 3 8 98001 47.2606 -122.253 182 471 182 0 180 465 8 8 0 0 41.1519795589691 235245
"21172" 5 2.5 1 0 0 3 9 98033 47.6765 -122.175 279 735 150 129 251 669 8 8 0 1 13.4481057276048 770000
"21173" 4 2.5 2 0 0 3 8 98053 47.6901 -122.015 246 640 246 0 234 545 3 3 0 0 25.2320707071958 734990
"21174" 4 2.5 2 0 0 3 8 98033 47.6853 -122.21 240 319 240 0 165 536 2 2 0 0 11.6405132630368 880000
"21175" 4 3 2 0 0 3 8 98028 47.7734 -122.238 246 457 246 0 221 440 4 4 0 0 18.0083718846666 525000
"21176" 4 3.5 2 0 0 3 10 98027 47.5406 -121.995 315 368 315 0 278 316 7 7 0 0 27.4467302607933 775000
"21177" 3 1.75 3 0 0 3 10 98119 47.6256 -122.362 137 81 137 0 131 90 6 6 0 0 1.7809982649334 687015
"21178" 3 2.5 2 0 0 3 9 98029 47.5481 -121.995 177 476 177 0 177 299 9 9 0 0 27.1671385992396 663000
"21179" 4 2.5 2 0 0 3 9 98033 47.6934 -122.166 281 668 281 0 281 668 10 10 0 0 14.9098779033538 815000
"21180" 4 3.25 2 0 0 3 9 98029 47.5514 -122.023 272 2324 272 0 223 3008 2 2 0 0 25.0614387693706 1050000
"21181" 3 2.5 2 0 0 3 8 98065 47.5336 -121.838 153 259 153 0 164 259 1 1 0 0 38.9088226084893 433190
"21182" 4 2.5 2 0 0 3 9 98029 47.5544 -121.99 267 475 267 0 273 446 9 9 0 0 27.3083615586964 725000
"21183" 3 2.5 2 0 0 3 8 98092 47.2585 -122.201 149 446 149 0 187 446 2 2 0 0 42.1658816254951 279950
"21184" 2 2.5 2 0 0 3 7 98027 47.5321 -122.034 151 353 151 0 151 557 1 1 0 0 25.1044138007322 272167
"21185" 3 2.5 2 0 0 3 8 98117 47.6786 -122.375 125 110 104 21 139 149 8 8 0 1 6.44715226612801 468500
"21186" 3 2.5 2 0 0 3 7 98038 47.3658 -122.021 181 334 181 0 174 389 5 5 0 0 37.5003818409475 298000
"21187" 6 4.5 2 0 0 3 8 98118 47.5205 -122.288 315 669 227 88 190 670 8 8 0 1 12.3398428972394 303500
"21188" 3 1.75 2 0 0 3 7 98027 47.539 -122.026 121 115 98 22 125 88 7 7 0 1 25.3465204268211 308000
"21189" 3 3 2.5 0 0 3 8 98027 47.5446 -122.017 207 131 172 35 207 131 1 1 0 1 25.7444106772582 646800
"21190" 4 2.5 2 0 0 3 8 98027 47.5636 -122.094 175 358 175 0 176 286 5 5 0 0 19.5923514824669 530200
"21191" 5 2.5 2 0 0 3 7 98038 47.3594 -122.036 313 473 313 0 270 473 9 9 0 0 37.3578165207046 405000
"21192" 2 2.5 2 0 0 3 8 98107 47.6689 -122.362 123 130 92 31 144 141 1 1 0 1 5.0735320259699 529000
"21193" 3 2.5 2 0 0 3 9 98059 47.4855 -122.149 271 845 271 0 272 743 2 2 0 0 21.1271097683379 675900
"21194" 3 3.25 2 0 0 3 9 98199 47.6493 -122.384 144 119 113 31 144 147 2 2 0 1 4.28541482230352 570000
"21195" 4 2.5 2 0 0 3 9 98001 47.346 -122.269 214 599 214 0 246 562 5 5 0 0 31.5850691203486 375500
"21196" 3 3.25 2 0 0 3 8 98029 47.5479 -122.003 159 182 126 33 132 89 11 11 0 1 26.6066184165151 445000
"21197" 4 3.75 2 0 0 3 9 98033 47.676 -122.197 268 387 208 60 219 298 2 2 0 1 11.9434739542327 1100000
"21198" 3 2.5 2 0 0 3 7 98108 47.563 -122.298 195 470 195 0 141 229 9 9 0 0 7.64518051723255 477000
"21199" 3 2.75 2 0 0 3 8 98178 47.4999 -122.232 208 312 195 13 166 546 1 1 0 1 16.1459892757399 450000
"21200" 3 3 3 0 0 3 8 98117 47.7 -122.367 136 111 136 0 136 116 9 9 0 0 8.4871576764297 427005
"21201" 3 1.75 3 0 0 3 9 98102 47.6434 -122.324 127 185 127 0 161 185 1 1 0 0 2.19333039986591 720000
"21202" 3 3.5 2 1 4 3 11 98056 47.5285 -122.205 349 523 263 86 331 535 1 1 0 1 14.7598765229581 2230000
"21203" 4 3.25 2 0 0 3 9 98056 47.5028 -122.17 233 493 233 0 148 890 6 6 0 0 18.64259118727 450800
"21204" 2 2.25 2 0 0 3 8 98117 47.6783 -122.376 112 118 104 8 126 125 5 5 0 1 6.44949328832949 461100
"21205" 4 3 2 0 0 3 10 98075 47.5817 -122.047 278 622 278 0 256 613 1 1 0 0 22.3888661424878 1061600
"21206" 3 2.5 2 0 0 3 8 98116 47.5787 -122.392 159 267 159 0 152 534 9 9 0 0 6.64094222389698 590000
"21207" 4 2.5 2 0 0 3 9 98092 47.2603 -122.195 304 460 304 0 240 390 1 1 0 0 42.085039987383 478830
"21208" 4 2.25 3 0 0 3 9 98126 47.5363 -122.377 307 777 307 0 120 778 1 1 0 0 10.4071810431484 760000
"21209" 4 3.5 2 0 0 3 11 98059 47.5066 -122.148 406 1009 406 0 331 750 7 7 0 0 19.5068368309904 1025000
"21210" 4 2.5 2 0 0 3 7 98059 47.491 -122.15 190 490 190 0 230 506 9 9 0 0 20.6264365786195 385000
"21211" 2 2.5 2 0 0 3 8 98122 47.6112 -122.309 122 139 108 14 123 147 9 9 0 1 2.75268282290075 5e+05
"21212" 3 1.5 1.5 0 0 3 7 98014 47.6923 -121.869 156 743 156 0 185 2447 3 3 0 0 35.9050236534292 425000
"21213" 3 3 2 0 0 4 8 98122 47.6126 -122.313 124 128 104 20 168 164 10 10 0 1 2.42042356990907 552100
"21214" 3 3 3 0 0 3 9 98004 47.6078 -122.202 181 184 150 32 190 198 6 6 0 1 10.4148463941747 785000
"21215" 5 3.25 2 0 0 3 9 98056 47.5114 -122.196 287 657 287 0 230 743 3 3 0 0 16.6360649867706 615000
"21216" 3 2.5 2 0 0 3 7 98042 47.3588 -122.082 181 355 181 0 181 355 2 2 0 0 35.4196515374792 309000
"21217" 3 2 3 0 0 3 7 98115 47.6961 -122.318 103 105 103 0 119 116 6 6 0 0 7.92236957179072 369500
"21218" 4 2.25 2 0 0 3 7 98059 47.4861 -122.161 203 358 203 0 203 370 9 9 0 0 20.4817841752641 391000
"21219" 3 1.75 2 0 0 3 8 98144 47.5753 -122.294 148 123 98 49 142 502 1 1 0 1 6.5577020277487 465000
"21220" 4 2.75 2 0 0 3 9 98033 47.6952 -122.178 280 670 280 0 280 670 1 1 0 0 14.2461279687808 879950
"21221" 3 2 2 0 0 3 8 98136 47.5522 -122.382 124 97 98 25 134 226 1 1 0 1 8.8553430541477 372000
"21222" 3 2.5 2 0 0 3 7 98002 47.3528 -122.211 144 332 144 0 195 316 4 4 0 0 31.8655822681899 259000
"21223" 2 1.5 2 0 0 3 7 98144 47.5914 -122.295 117 146 117 0 113 162 14 14 0 0 5.04582610563923 374000
"21224" 4 2.5 2 0 0 3 8 98065 47.5355 -121.874 237 501 237 0 265 568 14 14 0 0 36.251858508067 561000
"21225" 3 2.5 3 0 0 3 8 98103 47.6607 -122.352 121 124 121 0 135 490 8 8 0 0 3.97534195213375 610000
"21226" 3 3 2.5 0 0 3 8 98027 47.5446 -122.017 207 131 172 35 213 131 1 1 0 1 25.7444106772582 635000
"21227" 1 1.5 2 0 0 3 8 98126 47.5493 -122.372 109 135 99 9 126 161 8 8 0 1 8.91444430850794 235000
"21228" 4 3.5 2 0 0 3 9 98072 47.7726 -122.162 387 420 325 62 326 465 8 8 0 1 20.9543803034098 623300
"21229" 3 2 1 0 0 3 7 98065 47.5206 -121.868 156 487 156 0 226 639 8 8 0 0 37.1786019766777 412500
"21230" 4 3.25 3 0 0 3 8 98030 47.3746 -122.189 266 746 266 0 225 835 1 1 0 0 30.1365530936786 380000
"21231" 3 2.25 2 0 0 3 7 98029 47.5485 -121.999 151 355 151 0 151 311 10 10 0 0 26.8686264803464 497000
"21232" 4 2.5 2 0 0 3 9 98030 47.352 -122.197 252 729 252 0 240 1342 1 1 0 0 32.2808712056705 452000
